id,track_name,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
032kwZ9kg4yIaIPBOOIwlm,I'll Be Your Baby Tonight,John Wesley Harding,0.512,0.23,0,-16.412,1,0.0301,0.454,0.000139,0.0508,0.457,127.567,4
7f83B2iQ2kYYsMZTUJ1Ndl,When I Got Troubles,No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.591,0.13,8,-17.82,1,0.0708,0.993,0.905,0.113,0.386,88.006,4
0ApwDZ7haiui2rD8ScHoT2,"Rambler, Gambler",No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.38,0.443,9,-9.565,1,0.0283,0.994,0.856,0.108,0.709,108.943,4
75noWD1FYMFBKeUnxCy4NB,This Land Is Your Land - Live in New York City - November 1961,No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.509,0.252,7,-13.333,1,0.0369,0.949,0.181,0.671,0.348,144.092,4
5olxbOPjD3wO98DhpRZzL7,Song to Woody,No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.459,0.231,9,-15.691,1,0.0342,0.915,0.0229,0.0942,0.525,94.093,1
1dGCvk1xNcVCgvX97V5jBe,Dink's Song,No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.669,0.341,3,-13.33,1,0.0425,0.81,0.00172,0.427,0.679,91.953,4
2a9Tk19vNrKaf30ubVIduB,I Was Young When I Left Home,No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.433,0.452,8,-10.139,1,0.0251,0.6,9.33e-06,0.0806,0.377,94.53,4
4oIYu4GLftHYehNv4yUAhj,Sally Gal - Alternate Take,No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.548,0.734,7,-8.652,1,0.037,0.564,0.105,0.377,0.678,126.941,4
6rt50MyI11ewgeopysMzYq,"Don't Think Twice, It's All Right - Witmark Demo - 1963",No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.627,0.272,5,-13.456,1,0.0341,0.953,0.646,0.104,0.413,105.514,4
31ODz5GcoM8tNYHblnjp4S,Man of Constant Sorrow - Live on 'Folk Songs and More Folk Songs' - March 1963,No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.54,0.477,7,-8.588,1,0.031,0.932,0.916,0.273,0.342,107.727,4
6XonN0G4N6wlwnw1evQKzO,"Blowin' in the Wind - Live at Town Hall, New York, NY - April 1963",No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.533,0.146,2,-11.752,1,0.0456,0.866,9.96e-06,0.752,0.4,69.189,4
535eABjKqgAWvinK7z0Kzi,"Masters of War - Live at Town Hall, New York, NY - April 1963",No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.48,0.219,0,-13.872,0,0.066,0.708,0.0,0.762,0.485,181.057,3
5FQ7JGp1moW918V80hUGfK,"A Hard Rain's A-Gonna Fall - Live at Carnegie Hall, New York, NY - October 1963",No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.442,0.266,4,-12.806,1,0.0347,0.818,0.0,0.887,0.186,159.045,3
4PKWDRVJLlboHx2bv0Pjsc,"When the Ship Comes In - Live at Carnegie Hall, New York, NY - October 1963",No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.625,0.394,7,-10.389,1,0.0383,0.668,0.0,0.907,0.585,114.113,4
3WcjVXsImca7k4vp2mxhH6,Mr. Tambourine Man - Alternate Take,No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.492,0.355,4,-9.913,1,0.0349,0.764,0.0,0.147,0.446,146.974,4
7dK6GxCZsiAk7YG2XAPtDz,"Chimes of Freedom - Live at Newport Folk Festival, Newport, RI - July 1964",No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.404,0.419,7,-9.594,1,0.0357,0.452,0.0,0.758,0.374,178.136,3
3DKXUbgjgCEp4xz9aU1AUk,"It's All Over Now, Baby Blue - Alternate Take",No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.616,0.315,2,-10.759,1,0.0311,0.554,0.0,0.159,0.289,128.941,4
39vxZfWSglpaSqpHTKiaWR,She Belongs to Me - Alternate Take,No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.617,0.233,9,-13.618,1,0.0292,0.884,2.79e-06,0.102,0.382,101.77,4
0DPYCtNwxDxAFZD9S6W2Jk,"Maggie's Farm - Live at Newport Folk Festival, Newport, RI - July 1965",No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.567,0.886,2,-7.238,1,0.053,0.00512,0.000116,0.154,0.646,121.599,4
1XnVo8Jnp8HtCPmvMNPNFv,"It Takes a Lot to Laugh, It Takes a Train to Cry - Alternate Take",No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.43,0.896,1,-7.376,1,0.0435,0.0124,0.0102,0.278,0.75,90.295,4
3LLCg6loZtih8YRDOJJ245,Tombstone Blues - Alternate Take,No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.56,0.725,11,-8.578,1,0.051,0.444,0.0,0.237,0.584,124.098,4
7bwRnoaRZLElZnNWPEDXAr,Just Like Tom Thumb's Blues - Alternate Take,No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.535,0.493,7,-10.247,1,0.0264,0.47,0.0,0.172,0.617,97.346,4
3RDr4vGcRm9y3Vx5uh6tFD,Desolation Row - Alternate Take,No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.476,0.382,2,-10.559,1,0.0272,0.147,2.34e-06,0.23,0.588,97.617,4
2kGcrp5Ra5bCIUn53ng5pB,Highway 61 Revisited - Alternate Take,No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.529,0.742,3,-7.845,1,0.0333,0.316,0.0,0.109,0.701,145.314,4
399JLJCmPZ4WxUwIzYLOoX,Leopard-Skin Pill-Box Hat - Alternate Take,No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.369,0.74,4,-6.132,0,0.044,0.194,0.0,0.113,0.715,106.585,4
77mzCeNhVE53cTma9l78Wa,Stuck Inside of Mobile with the Memphis Blues Again - Alternate Take,No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.584,0.524,4,-9.513,1,0.0311,0.443,0.0,0.0523,0.713,98.577,4
2v1Y6gKsFkUVA0sTtHbDeX,Visions of Johanna - Alternate Take,No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.498,0.721,9,-6.094,1,0.0314,0.21,0.0,0.284,0.774,101.406,4
4L2EWFecF1RYckhSFUmoje,"Ballad of a Thin Man - Live at the ABC Theatre, Edinburgh, UK - May 1966",No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.247,0.75,11,-6.834,0,0.0464,0.568,0.0,0.689,0.483,171.258,3
7iTnAnhVdugWZwnbdqbNQl,"Like a Rolling Stone - Live at Free Trade Hall, Manchester, UK - May 17, 1966",No Direction Home: Bootleg Volume 7 (Movie Soundtrack),0.11,0.96,0,-5.419,1,0.26,0.516,0.000421,0.956,0.294,175.645,4
4hsdvuL25hkRYCt193alS7,"She Belongs to Me - Live at Royal Albert Hall, London, UK - May 26, 1966",The Real Royal Albert Hall 1966 Concert (Live),0.397,0.576,0,-13.938,1,0.338,0.668,2.03e-05,0.968,0.389,109.427,4
3QV5TygOhb1EZXzBB7Xc7b,"Fourth Time Around - Live at Royal Albert Hall, London, UK - May 26, 1966",The Real Royal Albert Hall 1966 Concert (Live),0.32,0.419,4,-11.686,1,0.0439,0.613,3.09e-06,0.718,0.256,175.055,3
0klEnXVXhlDdazlyGRb4is,"Visions of Johanna - Live at Royal Albert Hall, London, UK - May 26, 1966",The Real Royal Albert Hall 1966 Concert (Live),0.432,0.339,9,-12.269,1,0.0383,0.647,0.0,0.367,0.374,93.618,4
4tnk9wuz0g14nkjluiJUrY,"It's All Over Now, Baby Blue - Live at Royal Albert Hall, London, UK - May 26, 1966",The Real Royal Albert Hall 1966 Concert (Live),0.443,0.332,2,-13.229,1,0.0391,0.437,0.000191,0.207,0.139,135.1,4
4hIOKB9UN6Cj4lOkn1CAxC,"Desolation Row - Live at Royal Albert Hall, London, UK - May 26, 1966",The Real Royal Albert Hall 1966 Concert (Live),0.491,0.351,2,-12.094,1,0.045,0.552,0.0,0.0778,0.353,119.248,4
2I6KYEe8SR0L8I5slvUVnz,"Just Like a Woman - Live at Royal Albert Hall, London, UK - May 26, 1966",The Real Royal Albert Hall 1966 Concert (Live),0.369,0.339,5,-12.868,1,0.0562,0.761,7.92e-06,0.816,0.197,162.088,4
4NtyDD5RFBEPbVBhLk8TEp,"Mr. Tambourine Man - Live at Royal Albert Hall, London, UK - May 26, 1966",The Real Royal Albert Hall 1966 Concert (Live),0.414,0.428,4,-12.292,1,0.0474,0.44,0.00013,0.675,0.124,105.669,4
0RTukPERhTB8ocU5vdZ8lE,"Tell Me, Momma - Live at Royal Albert Hall, London, UK - May 26, 1966",The Real Royal Albert Hall 1966 Concert (Live),0.408,0.919,9,-8.401,1,0.172,0.0792,8.56e-05,0.664,0.297,102.384,4
3QQbtAYn54MhqRlANFLaCS,"I Don't Believe You (She Acts Like We Never Have Met) - Live at Royal Albert Hall, London, UK - May 26, 1966",The Real Royal Albert Hall 1966 Concert (Live),0.233,0.871,4,-7.325,1,0.173,0.414,0.00118,0.662,0.431,170.202,4
3MHwnlgUI6R1wSamJ60Mi2,"Baby, Let Me Follow You Down - Live at Royal Albert Hall, London, UK - May 26, 1966",The Real Royal Albert Hall 1966 Concert (Live),0.289,0.902,2,-8.442,1,0.137,0.263,0.00497,0.584,0.335,136.304,4
7pw0BF2A5IbWL7DnTb88jA,"Just Like Tom Thumb's Blues - Live at Royal Albert Hall, London, UK - May 26, 1966",The Real Royal Albert Hall 1966 Concert (Live),0.405,0.884,7,-8.628,1,0.0881,0.291,2.4e-05,0.969,0.525,95.836,4
3d6kj2EyoSn7SiAUzO8VrC,"Leopard-Skin Pill-Box Hat - Live at Royal Albert Hall, London, UK - May 26, 1966",The Real Royal Albert Hall 1966 Concert (Live),0.449,0.81,2,-9.346,1,0.0891,0.321,0.000258,0.932,0.639,108.391,4
34FU0dnUE4TmUS5JR1nB7g,"One Too Many Mornings - Live at Royal Albert Hall, London, UK - May 26, 1966",The Real Royal Albert Hall 1966 Concert (Live),0.267,0.849,9,-9.772,1,0.127,0.433,0.000426,0.763,0.394,168.297,4
7uWTeIyUhpAsx3TVMsiPFj,"Ballad of a Thin Man - Live at Royal Albert Hall, London, UK - May 26, 1966",The Real Royal Albert Hall 1966 Concert (Live),0.281,0.76,11,-9.017,0,0.0655,0.273,0.0,0.901,0.518,183.814,3
5ZgZhzQGCqVwPydT4CkH0W,"Like a Rolling Stone - Live at Royal Albert Hall, London, UK - May 26, 1966",The Real Royal Albert Hall 1966 Concert (Live),0.162,0.867,0,-7.18,1,0.092,0.256,3.37e-05,0.682,0.499,174.851,4
7BkAlVpGwXXl3sYNn5OoJ7,Rainy Day Women #12 & 35,Blonde On Blonde,0.556,0.592,5,-7.378,1,0.0337,0.458,0.0,0.0637,0.587,94.887,4
2qTvEdNY21mL9whUJot9Oc,Pledging My Time,Blonde On Blonde,0.492,0.646,2,-7.702,1,0.0432,0.686,0.000153,0.372,0.693,104.394,3
2rslQV48gNv3r9pPrQFPW1,Visions of Johanna,Blonde On Blonde,0.59,0.484,9,-10.424,1,0.0339,0.321,0.0,0.0625,0.652,93.428,4
40GFPBolcy0yucApV9uxq2,One of Us Must Know (Sooner or Later),Blonde On Blonde,0.431,0.626,5,-9.46,1,0.0319,0.547,6.14e-05,0.364,0.762,96.494,4
7tJQ4Ekp2vN3NlI3vJJW3v,I Want You,Blonde On Blonde,0.509,0.68,5,-8.354,1,0.0372,0.36,0.0,0.0824,0.802,99.924,4
1NYTj6JEw3IOh4ggiBh82h,Stuck Inside of Mobile with the Memphis Blues Again,Blonde On Blonde,0.466,0.747,9,-9.882,1,0.0473,0.301,0.0,0.12,0.628,135.527,4
6aeOSY6fPsvGTzyXi65pNY,Leopard-Skin Pill-Box Hat,Blonde On Blonde,0.572,0.592,2,-8.639,1,0.0322,0.304,1.12e-06,0.106,0.968,97.475,4
37Dl7jQMmt0gUnzTKqnjkN,Just Like a Woman,Blonde On Blonde,0.563,0.441,4,-9.902,1,0.0437,0.773,0.0,0.351,0.468,115.168,4
2SbnSPLltgmScvZVI0OcRF,Most Likely You Go Your Way (And I'll Go Mine),Blonde On Blonde,0.598,0.885,7,-6.904,1,0.035,0.579,0.0,0.348,0.96,111.89,4
1HgFg4pCJO1tX1uh5NMALx,Temporary Like Achilles,Blonde On Blonde,0.367,0.392,7,-9.745,1,0.0319,0.249,0.0,0.105,0.43,121.661,3
08TyPDbQ14NOoOWh13WJ2Z,Absolutely Sweet Marie,Blonde On Blonde,0.565,0.738,2,-7.526,1,0.03,0.223,0.0,0.111,0.806,134.109,4
4i4oDSWluhViEzuYIZYtmJ,Fourth Time Around,Blonde On Blonde,0.365,0.508,4,-12.103,1,0.0319,0.0793,4.04e-05,0.15,0.623,155.741,3
74z9AsqO74WCnX3BlvbGAL,Obviously Five Believers,Blonde On Blonde,0.352,0.856,2,-7.132,1,0.0642,0.296,3.75e-06,0.068,0.704,189.846,4
4jdtLLyEL7wY0TlCdMKhxq,Sad-Eyed Lady of the Lowlands,Blonde On Blonde,0.301,0.385,2,-10.755,1,0.0323,0.604,0.0,0.0799,0.275,171.836,3
3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,Highway 61 Revisited,0.482,0.721,0,-6.839,1,0.0321,0.731,0.0,0.189,0.557,95.263,4
5JqsRFZYDtIK5Rgeuzd2Jv,Tombstone Blues,Highway 61 Revisited,0.504,0.808,11,-7.25,1,0.0584,0.408,0.0,0.316,0.653,123.866,4
2yaf46YMxA5y6bzmWUKgXC,"It Takes a Lot to Laugh, It Takes a Train to Cry",Highway 61 Revisited,0.493,0.579,8,-7.743,1,0.0319,0.772,8.06e-05,0.0759,0.475,93.353,4
6txGFpco4cfgG1sA1MxLCp,From a Buick 6,Highway 61 Revisited,0.287,0.72,0,-6.231,1,0.0347,0.756,3.41e-06,0.263,0.709,176.302,4
0f5N14nB8xi0p3o4BlVvbx,Ballad of a Thin Man,Highway 61 Revisited,0.473,0.574,11,-8.189,0,0.032,0.695,0.0,0.509,0.499,74.056,4
0c2DAekH6ZEnHhf8dM1leK,Queen Jane Approximately,Highway 61 Revisited,0.369,0.691,0,-6.234,1,0.0387,0.778,1.39e-05,0.327,0.382,104.371,4
6os5B6xjuke9YfBKH3tu1e,Highway 61 Revisited,Highway 61 Revisited,0.49,0.808,10,-6.725,1,0.0409,0.475,0.0,0.232,0.604,73.434,4
0V1771LhL3tG36pb55EZAH,Just Like Tom Thumb's Blues,Highway 61 Revisited,0.497,0.511,7,-8.318,1,0.0271,0.702,0.0,0.262,0.591,99.5,4
4n1ZGm3TxYmoYe1YR8cMus,Desolation Row,Highway 61 Revisited,0.432,0.605,4,-6.941,1,0.0306,0.673,0.0,0.129,0.647,109.227,4
6k9DUKMJpWvu6eFG3O64Lg,Subterranean Homesick Blues,Bringing It All Back Home,0.576,0.727,4,-9.973,0,0.05,0.702,0.0,0.324,0.751,173.854,4
2itBkHBUxGl4VfDj4HNyoD,She Belongs to Me,Bringing It All Back Home,0.729,0.382,9,-14.07,1,0.0367,0.699,0.0,0.152,0.637,112.179,4
5rGD8FFgHw74cp3RPhucyg,Maggie's Farm,Bringing It All Back Home,0.415,0.72,7,-11.177,1,0.0492,0.481,0.0,0.185,0.619,176.785,4
2FDTgrYDUdQKyGmtynEk90,Love Minus Zero,Bringing It All Back Home,0.702,0.56,4,-12.323,1,0.0342,0.571,0.0,0.109,0.889,125.452,4
0QWvnpH7daskoXwKa59xGT,Outlaw Blues,Bringing It All Back Home,0.655,0.71,9,-10.877,1,0.0281,0.724,6.76e-06,0.13,0.886,89.658,4
1kvqv4axiWkxOdRz017sQZ,On the Road Again,Bringing It All Back Home,0.77,0.646,9,-10.723,1,0.0684,0.57,0.0,0.137,0.783,118.771,4
5ka7NFOlZUpVLJmA2tO0o4,Bob Dylan's 115th Dream,Bringing It All Back Home,0.666,0.617,7,-10.851,1,0.0628,0.565,0.0,0.0498,0.764,105.648,4
3RkQ3UwOyPqpIiIvGVewuU,Mr. Tambourine Man,Bringing It All Back Home,0.39,0.31,5,-14.545,1,0.0676,0.794,0.0,0.379,0.584,177.515,4
3K10pmwoFZt5N6ESWvDQkv,Gates of Eden,Bringing It All Back Home,0.44,0.213,7,-14.978,1,0.0504,0.527,0.0,0.103,0.433,181.322,3
5Oer8yskMaCGXwGSfM7xr9,"It's Alright, Ma (I'm Only Bleeding)",Bringing It All Back Home,0.681,0.257,4,-15.348,1,0.0695,0.597,0.0,0.161,0.566,115.867,4
4EgKcG7aswxVfQEqa3dl8S,"It's All Over Now, Baby Blue",Bringing It All Back Home,0.699,0.197,4,-14.792,1,0.0383,0.655,0.0,0.0716,0.361,122.871,4
4AWZ4e48q09PxcD1BFIOGx,"Love Minus Zero / No Limit - Take 1, Breakdown","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.682,0.258,4,-13.316,1,0.0452,0.847,0.0,0.12,0.636,124.405,4
39DlEXDfwphgt2mUogrmuh,"Love Minus Zero / No Limit - Take 2, Acoustic","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.6,0.352,4,-12.058,1,0.0332,0.625,0.0,0.101,0.675,125.699,4
5WC8IE6eSOqbiz8D25vldq,"Love Minus Zero / No Limit - Take 3 Remake, Complete","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.584,0.278,2,-15.06,1,0.0386,0.726,2.59e-05,0.324,0.554,125.588,4
4HNUbWeCMT8QyfymmfHGh7,"Love Minus Zero / No Limit - Take 1 Remake, Complete","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.726,0.541,4,-10.969,1,0.0332,0.457,0.0,0.109,0.849,125.31,4
3Zf2D7MAuPiTfwEl7kXw9J,"I'll Keep It with Mine - Take 1, Piano Demo","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.588,0.203,0,-12.576,1,0.0329,0.888,4.93e-06,0.219,0.632,82.125,4
2efrVo9F334TwP0da3S4PD,"It's All Over Now, Baby Blue - Take 1","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.605,0.309,2,-11.713,1,0.0304,0.728,0.0,0.292,0.345,128.697,4
7tYM8WJ8KTISrORPQAovH0,"Bob Dylan's 115th Dream - Take 1, Fragment","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.565,0.318,0,-16.875,1,0.928,0.66,1.05e-06,0.229,0.423,201.556,3
6yUQ8G8k5wOmhwfMXWtZg8,"Bob Dylan's 115th Dream - Take 2, Complete","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.609,0.387,7,-10.509,1,0.0512,0.59,0.0,0.0872,0.562,107.555,4
38aaIrrmz7wEpAqWdx1dH2,"She Belongs to Me - Take 1, Solo Acoustic","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.557,0.167,10,-13.734,1,0.0322,0.795,0.0,0.102,0.287,94.641,4
7BANsEqlsPEcbC5mftGDX4,"She Belongs to Me - Take 2 Remake, Complete","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.67,0.222,9,-15.078,1,0.0318,0.905,1.87e-05,0.122,0.414,101.725,4
0zk09DDqlIgrLVDsTUCKGX,"She Belongs to Me - Take 1 Remake, Complete","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.742,0.4,9,-13.93,1,0.0357,0.547,8.01e-06,0.313,0.652,112.201,4
2JhDtAIzMcShWcF4c6C2Ur,Subterranean Homesick Blues - Take 1,"The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.449,0.421,7,-10.151,1,0.0419,0.623,0.0,0.2,0.391,177.35,4
1K8T6vUweZBde0SY9cBskD,"Subterranean Homesick Blues - Take 1, Alternate Take","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.554,0.792,4,-8.461,0,0.129,0.157,0.0,0.263,0.816,171.161,4
6Yj76tHrY9xBZLFDr5fnHB,"Outlaw Blues - Take 1, Complete","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.814,0.291,0,-10.77,1,0.0525,0.58,0.0,0.0627,0.442,114.322,4
3cHHtLjL4gCY4eYkbKDp1e,"Outlaw Blues - Take 2, Alternate Take","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.559,0.517,4,-8.993,1,0.0271,0.766,0.0051,0.223,0.894,101.593,4
7zlaqFY1Dk7xyWwPTpVvBF,"On the Road Again - Take 1, Complete","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.676,0.362,9,-11.382,0,0.0506,0.761,1.46e-05,0.15,0.802,131.244,4
0e7fgxwzw3Rpsc7pojQsAC,"On the Road Again - Take 4, Alternate Take","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.71,0.546,4,-9.625,0,0.0501,0.56,0.0,0.15,0.763,127.309,4
3FtSV3DxDWTdOS2r3oWZQv,"On the Road Again - Take 1 Remake, Complete","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.695,0.647,9,-9.452,1,0.0469,0.152,0.0,0.0682,0.887,119.499,4
5JufxEHo1WBsLmsQTJuixQ,"On the Road Again - Take 7 Remake, Complete","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.703,0.642,7,-9.561,1,0.0476,0.157,0.0,0.141,0.627,116.229,4
3NJBcn3b8NZ6WcZTrHnxKT,"Farewell, Angelina - Take 1, Solo Acoustic","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.587,0.239,7,-14.316,1,0.0333,0.811,0.0,0.0674,0.245,130.129,3
0IUH0nzhlrY9mGh89xqGIf,"If You Gotta Go, Go Now - Take 1, Complete","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.621,0.456,7,-11.316,1,0.0331,0.499,0.0,0.0925,0.624,135.483,4
0uu57g6gOZCVsMFBngtjN1,"If You Gotta Go, Go Now - Take 2, Alternate Take","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.71,0.708,7,-9.248,1,0.0408,0.444,0.0,0.148,0.886,130.91,4
5HgpySxSUjT7wP326hXcXP,"You Don't Have to Do That - Take 1, Solo Acoustic","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.76,0.281,0,-11.59,1,0.0596,0.769,0.0,0.332,0.507,119.253,4
0DAvALgQgY5GSqO3hk0jaQ,"California - Take 1, Solo Acoustic","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.584,0.387,0,-11.032,1,0.0373,0.698,0.000382,0.0875,0.781,107.596,4
7Jbq5VKuEz8G5EsftGkNSA,"It's Alright, Ma (I'm Only Bleeding) - Take 1, False Start","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.773,0.152,9,-20.247,1,0.279,0.666,0.0,0.212,0.486,111.475,3
3meMnbG5acDrHTbS40rnNu,"Mr. Tambourine Man - Takes 1-2, False Starts","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.578,0.121,5,-16.98,1,0.219,0.53,0.0,0.145,0.489,83.406,4
687t0cwjfAeXInx0u7tany,"Mr. Tambourine Man - Take 3 with Band, Incomplete","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.455,0.4,5,-11.581,1,0.101,0.375,0.0,0.246,0.792,175.086,4
4u7GNf9B6HtzcH0iwq1I0F,"It Takes a Lot to Laugh, It Takes a Train to Cry - Take 1, Complete (6/15/65)","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.558,0.48,8,-11.192,1,0.0347,0.243,0.000301,0.348,0.594,130.145,4
028SHraRh7DmChBfhU4LaD,"It Takes a Lot to Laugh, It Takes a Train to Cry - (Take 8) [Alternate Take]","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.388,0.94,1,-7.978,1,0.0788,0.202,0.00299,0.322,0.381,173.055,4
4G3wejjr79tmqu1zcaqJWx,"It Takes a Lot to Laugh, It Takes a Train to Cry - Take 3, Incomplete","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.584,0.726,8,-8.559,1,0.0359,0.474,8.23e-05,0.201,0.784,130.591,4
2nJfwillmtCjXH0amSZlYD,"It Takes a Lot to Laugh, It Takes a Train to Cry - Take 3 Remake, Complete","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.576,0.48,8,-12.765,1,0.0253,0.348,9.14e-05,0.0548,0.919,93.922,4
0JCPsxoUTSPQdm8EeeKp6R,Sitting On a Barbed Wire Fence - Take 2,"The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.624,0.771,1,-9.082,1,0.0473,0.557,0.000153,0.504,0.876,119.526,4
68J4sPcv0d9DoeAmclQVOE,"Tombstone Blues - Take 1, Alternate Take","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.641,0.659,9,-9.413,1,0.041,0.35,0.0,0.382,0.84,112.715,4
0fZnSO2xm3eks3cCmmlYPb,Tombstone Blues - Take 9,"The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.64,0.631,6,-10.271,1,0.056,0.484,0.0,0.192,0.654,123.96,4
4az6qOYgh9484IEavZtftu,"Positively 4th Street - Takes 1-3, False Starts","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.671,0.0859,6,-20.472,1,0.188,0.897,5.95e-06,0.183,0.382,104.718,3
4P5FR0hI1Vr7BpZqBD19iR,"Positively 4th Street - Take 4, Complete","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.607,0.454,6,-11.484,1,0.0267,0.663,0.0,0.139,0.64,105.652,4
1xaxMAZg6ukfrnblM4Vywq,"Positively 4th Street - Take 5, Alternate Take","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.607,0.533,6,-9.837,1,0.0249,0.345,0.0,0.086,0.691,106.106,4
1PUlnoNqldD0bbBnr0spm7,"Desolation Row - Take 1, Alternate Take","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.618,0.272,4,-13.595,1,0.0354,0.598,0.0,0.263,0.632,106.688,4
6dBt5iFP4ifCfbkzNzMEkp,"Desolation Row - Take 2, Piano Demo","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.309,0.179,1,-16.183,1,0.0421,0.844,1.83e-05,0.0728,0.369,210.386,3
4IpKNjsuI9jnJyJmfZNbS1,"Desolation Row - Take 5 Remake, Complete","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.391,0.531,4,-11.923,1,0.0842,0.433,0.0,0.0883,0.651,197.913,4
3CEr8B5iEr2je8swiVMAGA,"From a Buick 6 - Take 1, False Start","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",0.711,0.364,0,-10.125,0,0.0611,0.583,0.00643,0.198,0.917,98.346,4
